nom,latitude,longitude,note,prix,furniture_store,laundry,bakery,cafe,home_goods_store,clothing_store,atm,lodging,night_club,convenience_store,restaurant,bar
La petite table de saigon,48.8153722,2.4441697,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Ken Club,48.8537014,2.2822132,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Itouya cantine japonaise,48.843447,2.232256,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Wagon Bleu,48.8830147,2.3205491,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Yahiaoui Malek,48.8109786,2.4782087,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Top Pizza,48.8352654,2.3587051,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Rencontre La,48.8889097,2.3517159,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Cordonnerie,48.8079855,2.235989,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Dubble,48.8868728,2.2597326,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Celtic,48.8978563,2.358611299999999,2.8,-1,0,0,0,0,0,0,0,0,0,0,1,1
Aubervillierdis,48.9036494,2.3749766,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Les Babines,48.8659586,2.3716754,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,1
Hansan,48.8651285,2.2742587,3.4,3,0,0,0,0,0,0,0,0,0,0,1,1
Restaurant Air du jasmin,48.8183052,2.3239224,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Soleil Levant,48.8855263,2.3100064,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
LE SPECIAL,48.8194636,2.3063696,3.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bar de l'Industrie,48.8935708,2.399529100000001,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,1
Café la Jatte,48.896706,2.270536,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Saint Ferdinand,48.8778977,2.287657499999999,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
McDonald's,48.9063631,2.4466099,2.6,1,0,0,0,0,0,0,0,0,0,0,1,0
Country Bar,48.8664141,2.406192,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Kim Anh,48.846525,2.283088,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Del Papa,48.87489610000001,2.283838100000001,3.4,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Tramay d'Issy,48.82153699999999,2.2530256,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant Ma Pizza,48.8575545,2.4438894,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Big Fernand,48.8788906,2.241658399999999,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bistrot Wattignies,48.8370036,2.3920102,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bistro,48.89646069999999,2.4319478,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Chez Paul,48.85282,2.374342,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Focly,48.88014319999999,2.2737403,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
TACOS AVENUE,48.8977501,2.3755738,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sushi Forever,48.8180172,2.376095599999999,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Traiteur Sea Chiv,48.8554733,2.2698571,4.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Pizza Hut Vaugirard,48.8408092,2.3045504,2.5,1,0,0,0,0,0,0,0,0,0,0,1,0
Le Picpus,48.83817699999999,2.40171,4.9,-1,0,0,0,0,0,0,0,0,0,0,1,1
Kinoko Sushi,48.8358213,2.3844764,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Les Relais d'Alsace,48.8458709,2.372010099999999,3.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Kaishu,48.90588830000001,2.394164,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Tremplin Théâtre,48.8851358,2.3397503,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,1
Aubergine & Cie,48.819633,2.323395,4.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Délices des Mers,48.81074779999999,2.4401203,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Aigle Royal,48.8159655,2.4600363,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Nina Maki,48.8842455,2.260072199999999,1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Pépé Santana Salades Wraps,48.8958432,2.3468228,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Saturne,48.8682919,2.3417294,4.3,3,0,0,0,0,0,0,0,0,0,0,1,0
Festival,48.91528459999999,2.2689453,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Ma Poule aux œufs d'or,48.8666472,2.281334,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Bonbonnière,48.8234553,2.3398626,1.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
sushi ren SAKANAYA,48.89291799999999,2.4545782,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Les Délices d'Aphrodite,48.840167,2.35107,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le 142 Paris,48.8602948,2.4151246,3.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Chez Margot,48.87915,2.287362,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant Côté Parvis,48.8929633,2.2384915,3.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant Le Comptoir,48.83714579999999,2.3724926,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,1
Royal Siam,48.85487099999999,2.269069599999999,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Donyoku,48.8497468,2.4567223,2.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Petite Auberge,48.8480652,2.4240399,3.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Jules Verne,48.8581,2.294509,4.2,4,0,0,0,0,0,0,0,0,0,0,1,0
Sapori Siciliani,48.89284049999999,2.2919052,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Périgord,48.9147793,2.3821207,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,1
Da Vinci,48.8992558,2.2369143,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,1
New Tokyo Restaurant,48.9052184,2.3232953,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
KFC,48.8308164,2.3568854,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0
Agra Passy,48.8564257,2.2784169,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Restaurant Soleil De Bodrum,48.86306709999999,2.4410473,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Casa Murat,48.84401899999999,2.2566526,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
TAPASTA,48.898235,2.2824714,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,1
Deux Grappes d'Or Aux,48.8128182,2.3513322,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Macis Café,48.8540485,2.2691746,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Aric,48.8261177,2.405088199999999,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Bistrot des Idoles,48.84646100000001,2.4289009,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,1
Avenance Enseignement et Santé,48.8118235,2.2830792,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Ferme,48.87291799999999,2.353734,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,1
Cine Sushi,48.87916299999999,2.412017,3.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Dinade,48.8124214,2.3278688,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Comptoir Loz,48.8837827,2.2655573,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,1
Mécano Bar,48.86556789999999,2.376653199999999,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,1
Bodrum,48.879772,2.417874,2.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Table d'Emile,48.85454799999999,2.4195887,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Mandarin de Neuilly,48.8841654,2.2634713,3.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Pasteur,48.8061468,2.3653651,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Brasserie Du 16eme,48.8629197,2.2762194,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Arashi Yama,48.82199989999999,2.358112,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,1
Les Inséparables,48.890292,2.342152,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,1
Sagar Matha Restaurant,48.81938299999999,2.306578,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant Le Mehrab,48.8793604,2.392434600000001,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Coïncidence,48.8680989,2.2843667,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
YOYO Sushi,48.83714539999999,2.2999358,3.4,-1,0,0,0,0,0,0,0,0,0,0,1,1
Mamie Tevennec,48.8536694,2.3823435,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Louise XVII,48.89074799999999,2.320247,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,1
Chez Elle,48.8746215,2.4035595,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
SAGAR MATHA,48.838942,2.291492,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Hamidouche Saïd,48.86260079999999,2.437029899999999,3.3,-1,0,0,0,0,0,0,0,0,0,0,1,1
Pizza Hut,48.8223056,2.2669118,2.9,1,0,0,0,0,0,0,0,0,0,0,1,0
Le Corentin,48.8232469,2.3265348,3.3,-1,0,0,0,0,0,0,0,0,0,0,1,1
Kambodgia,48.8689908,2.2971774,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,1
Hôtel du Nord,48.8734901,2.3641099,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Giostra,48.825908,2.2338295,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Africa Grill Ivorian Restaurant,48.8869574,2.3808678,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Boker Tov,48.8849469,2.392732,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Tirs Aux Pigeons,48.8740329,2.260956,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Au Petit Sud-Ouest,48.894977,2.278503999999999,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Les Cocottes,48.858173,2.301848,4.1,3,0,0,0,0,0,0,0,0,0,0,1,0
NIKAYO,48.83966880000001,2.4039033,3.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Just Be Sushi,48.8638747,2.4430313,3.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Pizza Hut Paris 18 Ordener,48.89218899999999,2.345841399999999,3.4,1,0,0,0,0,0,0,0,0,0,0,1,0
Les Fées Papilles,48.8460704,2.4383666,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le P'tit Hugo,48.8958916,2.3826096,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Ishin Sushi,48.8348467,2.3480358,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Sushi Sashimi Yakitori,48.8636859,2.444086,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le 80 - Restaurant italien Cacher à Saint Mandé,48.8402061,2.4174408,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Ortas,48.8536716,2.4694208,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant ANAS,48.8219802,2.4699764,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Junmai,48.8080995,2.3911205,3.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Cojean Miromesnil,48.87330439999999,2.3143575,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Canal Burger,48.8942929,2.4017535,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sarl Galactic,48.8553609,2.4202348,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bistrot d'Asnières,48.9100311,2.2923225,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Rendez-vous des Amis,48.8857022,2.340477,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Food In,48.9043891,2.3660708,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
L'Entrecôte,48.85589590000001,2.3750671,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,0
Compagnie de la Seine,48.82813609999999,2.254283,1.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Nina sushi,48.841696,2.4175622,3.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le QG,48.81372760000001,2.3460585,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bistrot Littéraire Les Cascades,48.8727808,2.3898283,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,1
Sirvan,48.91554970000001,2.4363511,2.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Escale Indochine,48.8982874,2.2861675,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Bloc,48.889084,2.317919,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Charlety,48.820528,2.349931,4.6,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sushi Ichi,48.8272711,2.3564982,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
hippopotamus,48.875175,2.3249993,3.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant La Poudrière,48.81735620000001,2.266322799999999,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Mangal,48.89035309999999,2.402741,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Délices Asia Oyishi-Sushi,48.8323173,2.3172207,2.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Monday's,48.90989339999999,2.233353,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Bar à Huitres Saint-Germain,48.8510717,2.3458688,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bistro Volnay,48.869211,2.3298599,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sushi Tokyo,48.88307289999999,2.3825151,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Chez Jenny,48.865942,2.364689,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Quick Saint-Lazare,48.8758138,2.3270497,3.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Timbre,48.844203,2.329967,4.6,-1,0,0,0,0,0,0,0,0,0,0,1,0
Yutaka,48.9080691,2.267614599999999,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le 38 Pizza,48.8541088,2.2652331,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
L'Atlantic,48.9044489,2.3289451,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Grazie,48.8593718,2.3672784,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Chez Bedros,48.8238496,2.2677513,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Barbershop,48.8645,2.377551,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Nagoya Restaurant,48.9052163,2.3317208,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Nice,48.8479533,2.4345076,3.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
M M H,48.89514109999999,2.4626421,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Joudal'S Bar,48.8367364,2.4079816,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Tourelle,48.8462392,2.4183682,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Saint Just,48.8115765,2.3903699,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Old School,48.88092020000001,2.4196281,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Jean Bart,48.81291479999999,2.3160239,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,1
Nina Sushi,48.8327805,2.2399976,3.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Kinugawa Matignon,48.8700245,2.3108334,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Kikafaim,48.89546709999999,2.2738273,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Tabac de la Gare,48.8185931,2.2912944,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,1
Les Ombres,48.8610807,2.2986955,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Coupole d'Argent,48.8826841,2.2390621,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Petit Carillon,48.8792096,2.3665921,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Flunch,48.8614249,2.3532495,3.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Washi,48.8401951,2.2472727,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Emporio Armani Caffè & Ristorante,48.85368,2.332578,4.1,4,0,0,0,0,0,0,0,0,0,0,1,1
MONSIEUR BONAPE,48.9036589,2.3469828,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Anaty,48.87625349999999,2.2902136,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Moustache,48.9158361,2.459428200000001,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bozen Trocadéro,48.864499,2.282609,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Brasserie Urbaine Molitor,48.8449104,2.2526562,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Nova,48.8209668,2.2999264,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Crêperie Suzette,48.8490914,2.2987172,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,1
Maria Luisa,48.871868,2.367567,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
L'Etoile,48.8868642,2.3521156,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,1
McDonald's,48.864687,2.408338,2.9,1,0,0,0,0,0,0,0,0,0,0,1,0
Le palmier 2004,48.9070625,2.4689636,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Brazza,48.8792999,2.2407099,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,1
ART BISTRO,48.8810264,2.3286848,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,1
Sushi Time's,48.88691250000001,2.2325042,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Planete Food,48.84755440000001,2.4766725,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
L'Archeste,48.8617307,2.2780461,4.6,-1,0,0,0,0,0,0,0,0,0,0,1,0
Jak,48.84023149999999,2.4173817,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Claus - Palais-Royal,48.86247919999999,2.3406485,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Allo Pizza Express,48.8207005,2.3508531,3.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Maki Sushi Tokyo,48.8279375,2.3714734,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Les Bosquettes,48.8634096,2.2619221,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Maine Anjou,48.8239504,2.2972196,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
L'Oriental,48.89227459999999,2.379467,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Infinity Sushi,48.8983674,2.3021012,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Chantier Interdit,48.85425,2.371704100000001,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,1
Ristorante Del Arte,48.8242157,2.3886566,2.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant perraudin,48.8463693,2.3432475,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
PICCOLA Italia,48.8927071,2.2914701,3.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Goyavier Restaurant réunionnais,48.8506896,2.3815805,4.6,-1,0,0,0,0,0,0,0,0,0,0,1,0
Time off,48.87951040000001,2.421763,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Ganesh,48.8783531,2.3658511,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Saint Georges,48.8469427,2.4704688,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Pavillon des Oiseaux,48.87173499999999,2.24736,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
CHEZ TONTON,48.9140861,2.3024896,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Au Bougnat,48.8542736,2.350193299999999,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,1
Murex,48.8221141,2.3034882,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le 90's,48.908461,2.237644,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,0
Bistrot La Renaissance,48.8958439,2.3397433,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Sénateur,48.906729,2.4385339,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant Anatolia,48.8103819,2.4170443,4.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sushi Yours,48.8430701,2.431191,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Chez Yu,48.8729368,2.3806327,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Nouveau Hong Kong,48.8508506,2.4402267,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
L'ardoise,48.8103832,2.3633739,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Mon Bistrot,48.83567499999999,2.253707,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Saporo,48.856952,2.3945082,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Chickitoo Sarl,48.8107701,2.3844612,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Central,48.8263048,2.3602208,3.6,-1,0,0,0,0,0,0,0,0,0,0,1,1
RIE OKABE,48.8119381,2.3620857,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
"Le Un, Bistrot Gourmand",48.831746,2.2924276,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Vingt heures Vin,48.8862847,2.3333251,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,1
Thai-Lao,48.8466203,2.3052024,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Rigatoni Café Rosny Sous Bois,48.87514880000001,2.4776638,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Akasaka,48.847558,2.285900199999999,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Restaurant Assanabel Alésia,48.8275489,2.335752100000001,4.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Hokkaido,48.87829010000001,2.3557486,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Saint Georges,48.818988,2.254524,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
OTOKO YAMA,48.8177551,2.3028095,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
ROYAL INDE,48.835503,2.2319975,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Wanna Juice,48.8297531,2.3549142,2.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Cappadoce,48.8360019,2.3988015,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Momoka,48.878151,2.332084,4.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sushi Saka,48.8686037,2.4009764,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Domino's Pizza Paris 20 - Belleville,48.87374930000001,2.3871433,3.2,1,0,0,0,0,0,0,0,0,0,0,1,0
AlloPizzapasta,48.87622839999999,2.3696036,2.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Chez Betty,48.8814725,2.4267086,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Clichy Food,48.8991583,2.3128719,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sushi Shop Mozart,48.8551835,2.2695928,3.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Rotonde de la Muette,48.858417,2.273042,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,1
Tien Hiang,48.870232,2.369003,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Family Café,48.8571207,2.2784311,4.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Lily de Neuilly,48.89235069999999,2.2714107,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Meat Time,48.819077,2.242277,3.8,-1,0,0,0,0,0,0,0,0,0,0,1,0
Yuki Sushi,48.8865084,2.3928937,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,1
Le Tilleul,48.8440452,2.2426625,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,1
La passerelle,48.8907389,2.2602851,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
Conti,48.8685348,2.289124699999999,4.0,4,0,0,0,0,0,0,0,0,0,0,1,1
Sushi Sashimi Restaurant Japonais,48.8092476,2.2720436,5.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Creperie Chez Pauline,48.8612964,2.4403233,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
McDonald's,48.8678339,2.2814247,3.3,1,0,0,0,0,0,0,0,0,0,0,1,0
Les Trois 8,48.8666892,2.3854731,4.6,-1,0,0,0,0,0,0,0,0,0,0,1,1
OCB Restaurant,48.81159359999999,2.3857846,4.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Les Bacchantes,48.8714879,2.3279529,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Sushi Love,48.8370328,2.359271999999999,3.9,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Restaurant du Bonheur,48.90611000000001,2.269235000000001,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Planet Sushi,48.85989699999999,2.280221999999999,3.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Sarl Du Cafe Theatre,48.8450424,2.2347923,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Chidori,48.8781976,2.4794225,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Fuxia,48.8675472,2.3323177,3.4,-1,0,0,0,0,0,0,0,0,0,0,1,0
Resteco,48.82838150000001,2.3189331,-1.0,-1,0,0,0,0,0,0,0,0,0,0,1,0
Osaka,48.89450299999999,2.382919,3.5,-1,0,0,0,0,0,0,0,0,0,0,1,0
Indiana Café - République,48.8663606,2.3645067,3.3,-1,0,0,0,0,0,0,0,0,0,0,1,0
Le Clou de Fourchette,48.884777,2.3173417,4.4,-1,0,0,0,0,0,0,0,0,0,0,1,1
le Copernic,48.8688575,2.2911463,3.1,-1,0,0,0,0,0,0,0,0,0,0,1,1
Café La Place,48.84733620000001,2.434822199999999,4.1,-1,0,0,0,0,0,0,0,0,0,0,1,0
Yokosuka,48.8774892,2.2918843,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Huîtres et Saumons de Passy,48.8562393,2.279847799999999,4.7,-1,0,0,0,0,0,0,0,0,0,0,1,0
La Méditerranée,48.8501407,2.3386186,3.9,4,0,0,0,0,0,0,0,0,0,0,1,0
Le Laurier,48.8326422,2.3204327,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,1
Indian Swad,48.832514,2.297384,4.2,-1,0,0,0,0,0,0,0,0,0,0,1,0
